YR,PRD_DE,C1_NM,C2_NM,C3_NM,C4_NM,DT
2011,201103,제주,다세대,다세대,다세대,0
2011,201103,제주,연립,연립,연립,0
2011,201103,제주,아파트,아파트,아파트,35
2011,201104,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),20831
2011,201104,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),28433
2011,201104,총계,단독,단독,단독,1881
2011,201104,총계,단독,다가구,동수,1156
2011,201104,총계,단독,다가구,가구수,8758
2011,201104,총계,다세대,다세대,다세대,4008
2011,201104,총계,연립,연립,연립,315
2011,201104,총계,아파트,아파트,아파트,13471
2011,201104,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14660
2011,201104,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15855
2011,201104,수도권소계,단독,단독,단독,444
2011,201104,수도권소계,단독,다가구,동수,276
2011,201104,수도권소계,단독,다가구,가구수,1471
2011,201104,수도권소계,다세대,다세대,다세대,3205
2011,201104,수도권소계,연립,연립,연립,165
2011,201104,수도권소계,아파트,아파트,아파트,10570
2011,201104,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5293
2011,201104,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5465
2011,201104,서울,단독,단독,단독,89
2011,201104,서울,단독,다가구,동수,43
2011,201104,서울,단독,다가구,가구수,215
2011,201104,서울,다세대,다세대,다세대,1614
2011,201104,서울,연립,연립,연립,33
2011,201104,서울,아파트,아파트,아파트,3514
2011,201104,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1621
2011,201104,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1684
2011,201104,인천,단독,단독,단독,31
2011,201104,인천,단독,다가구,동수,17
2011,201104,인천,단독,다가구,가구수,80
2011,201104,인천,다세대,다세대,다세대,607
2011,201104,인천,연립,연립,연립,57
2011,201104,인천,아파트,아파트,아파트,909
2011,201104,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7746
2011,201104,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8706
2011,201104,경기,단독,단독,단독,324
2011,201104,경기,단독,다가구,동수,216
2011,201104,경기,단독,다가구,가구수,1176
2011,201104,경기,다세대,다세대,다세대,984
2011,201104,경기,연립,연립,연립,75
2011,201104,경기,아파트,아파트,아파트,6147
2011,201104,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6171
2011,201104,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),12578
2011,201104,지방소계,단독,단독,단독,1437
2011,201104,지방소계,단독,다가구,동수,880
2011,201104,지방소계,단독,다가구,가구수,7287
2011,201104,지방소계,다세대,다세대,다세대,803
2011,201104,지방소계,연립,연립,연립,150
2011,201104,지방소계,아파트,아파트,아파트,2901
2011,201104,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1969
2011,201104,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4126
2011,201104,기타광역시,단독,단독,단독,161
2011,201104,기타광역시,단독,다가구,동수,264
2011,201104,기타광역시,단독,다가구,가구수,2421
2011,201104,기타광역시,다세대,다세대,다세대,668
2011,201104,기타광역시,연립,연립,연립,72
2011,201104,기타광역시,아파트,아파트,아파트,804
2011,201104,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),824
2011,201104,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1035
2011,201104,부산,단독,단독,단독,42
2011,201104,부산,단독,다가구,동수,28
2011,201104,부산,단독,다가구,가구수,239
2011,201104,부산,다세대,다세대,다세대,668
2011,201104,부산,연립,연립,연립,14
2011,201104,부산,아파트,아파트,아파트,72
2011,201104,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),84
2011,201104,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),472
2011,201104,대구,단독,단독,단독,27
2011,201104,대구,단독,다가구,동수,57
2011,201104,대구,단독,다가구,가구수,445
2011,201104,대구,다세대,다세대,다세대,0
2011,201104,대구,연립,연립,연립,0
2011,201104,대구,아파트,아파트,아파트,0
2011,201104,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),104
2011,201104,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),724
2011,201104,광주,단독,단독,단독,31
2011,201104,광주,단독,다가구,동수,55
2011,201104,광주,단독,다가구,가구수,675
2011,201104,광주,다세대,다세대,다세대,0
2011,201104,광주,연립,연립,연립,18
2011,201104,광주,아파트,아파트,아파트,0
2011,201104,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),840
2011,201104,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1387
2011,201104,대전,단독,단독,단독,21
2011,201104,대전,단독,다가구,동수,55
2011,201104,대전,단독,다가구,가구수,602
2011,201104,대전,다세대,다세대,다세대,0
2011,201104,대전,연립,연립,연립,32
2011,201104,대전,아파트,아파트,아파트,732
2011,201104,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),117
2011,201104,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),508
2011,201104,울산,단독,단독,단독,40
2011,201104,울산,단독,다가구,동수,69
2011,201104,울산,단독,다가구,가구수,460
2011,201104,울산,다세대,다세대,다세대,0
2011,201104,울산,연립,연립,연립,8
2011,201104,울산,아파트,아파트,아파트,0
2011,201104,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4202
2011,201104,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8452
2011,201104,기타지방,단독,단독,단독,1276
2011,201104,기타지방,단독,다가구,동수,616
2011,201104,기타지방,단독,다가구,가구수,4866
2011,201104,기타지방,다세대,다세대,다세대,135
2011,201104,기타지방,연립,연립,연립,78
2011,201104,기타지방,아파트,아파트,아파트,2097
2011,201104,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),166
2011,201104,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),277
2011,201104,강원,단독,단독,단독,122
2011,201104,강원,단독,다가구,동수,29
2011,201104,강원,단독,다가구,가구수,140
2011,201104,강원,다세대,다세대,다세대,15
2011,201104,강원,연립,연립,연립,0
2011,201104,강원,아파트,아파트,아파트,0
2011,201104,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),196
2011,201104,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),670
2011,201104,충북,단독,단독,단독,118
2011,201104,충북,단독,다가구,동수,62
2011,201104,충북,단독,다가구,가구수,536
2011,201104,충북,다세대,다세대,다세대,16
2011,201104,충북,연립,연립,연립,0
2011,201104,충북,아파트,아파트,아파트,0
2011,201104,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),264
2011,201104,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1026
2011,201104,충남,단독,단독,단독,175
2011,201104,충남,단독,다가구,동수,73
2011,201104,충남,단독,다가구,가구수,835
2011,201104,충남,다세대,다세대,다세대,8
2011,201104,충남,연립,연립,연립,8
2011,201104,충남,아파트,아파트,아파트,0
2011,201104,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1248
2011,201104,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1899
2011,201104,전북,단독,단독,단독,132
2011,201104,전북,단독,다가구,동수,77
2011,201104,전북,단독,다가구,가구수,728
2011,201104,전북,다세대,다세대,다세대,8
2011,201104,전북,연립,연립,연립,0
2011,201104,전북,아파트,아파트,아파트,1031
2011,201104,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),797
2011,201104,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1153
2011,201104,전남,단독,단독,단독,225
2011,201104,전남,단독,다가구,동수,55
2011,201104,전남,단독,다가구,가구수,411
2011,201104,전남,다세대,다세대,다세대,24
2011,201104,전남,연립,연립,연립,0
2011,201104,전남,아파트,아파트,아파트,493
2011,201104,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),328
2011,201104,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1166
2011,201104,경북,단독,단독,단독,220
2011,201104,경북,단독,다가구,동수,100
2011,201104,경북,단독,다가구,가구수,938
2011,201104,경북,다세대,다세대,다세대,8
2011,201104,경북,연립,연립,연립,0
2011,201104,경북,아파트,아파트,아파트,0
2011,201104,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),971
2011,201104,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1945
2011,201104,경남,단독,단독,단독,225
2011,201104,경남,단독,다가구,동수,195
2011,201104,경남,단독,다가구,가구수,1169
2011,201104,경남,다세대,다세대,다세대,32
2011,201104,경남,연립,연립,연립,35
2011,201104,경남,아파트,아파트,아파트,484
2011,201104,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),232
2011,201104,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),316
2011,201104,제주,단독,단독,단독,59
2011,201104,제주,단독,다가구,동수,25
2011,201104,제주,단독,다가구,가구수,109
2011,201104,제주,다세대,다세대,다세대,24
2011,201104,제주,연립,연립,연립,35
2011,201104,제주,아파트,아파트,아파트,89
2011,201105,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),21125
2011,201105,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),28466
2011,201105,총계,단독,단독,단독,2289
2011,201105,총계,단독,다가구,동수,1106
2011,201105,총계,단독,다가구,가구수,8447
2011,201105,총계,다세대,다세대,다세대,3930
2011,201105,총계,연립,연립,연립,268
2011,201105,총계,아파트,아파트,아파트,13532
2011,201105,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8580
2011,201105,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9697
2011,201105,수도권소계,단독,단독,단독,439
2011,201105,수도권소계,단독,다가구,동수,237
2011,201105,수도권소계,단독,다가구,가구수,1354
2011,201105,수도권소계,다세대,다세대,다세대,2835
2011,201105,수도권소계,연립,연립,연립,92
2011,201105,수도권소계,아파트,아파트,아파트,4977
2011,201105,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2304
2011,201105,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2458
2011,201105,서울,단독,단독,단독,54
2011,201105,서울,단독,다가구,동수,30
2011,201105,서울,단독,다가구,가구수,184
