"연도","선수명","팀명","경기","타석","타수","안타","홈런","득점","타점","볼넷","삼진","도루","BABIP","타율","출루율","장타율","OPS","wOBA","WAR"
2018,"박기혁","KT",98,196,173,37,1,17,15,13,50,1,0.288,0.214,0.272,0.266,0.538,0.244,-1.1
2018,"이우성","NC",40,133,119,23,2,11,13,10,39,0,0.266,0.193,0.265,0.294,0.559,0.25,-1.2
2018,"정진기","SK",96,212,201,49,3,33,17,6,45,11,0.301,0.244,0.273,0.338,0.611,0.263,-1.23
2018,"손주인","삼성",98,297,265,63,4,26,28,11,40,3,0.262,0.238,0.282,0.321,0.603,0.263,-1.28
2018,"이상호","NC",114,204,187,47,0,32,8,8,15,12,0.273,0.251,0.289,0.262,0.551,0.251,-1.43
2018,"김용의","LG",113,185,159,37,0,28,13,16,32,10,0.285,0.233,0.298,0.245,0.543,0.252,-1.5
2018,"나종덕","롯데",106,203,177,22,2,15,11,12,85,0,0.222,0.124,0.201,0.175,0.376,0.179,-2.27
2018,"김기연","LG",2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2018,"김지성","KIA",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2018,"박진태","KIA",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2019,"샌즈","Hero",125,553,471,150,27,94,109,71,85,1,0.338,0.318,0.41,0.575,0.985,0.427,6.29
2019,"김하성","Hero",124,558,480,148,18,104,94,64,72,27,0.327,0.308,0.392,0.5,0.892,0.393,6.15
2019,"최정","SK",124,532,441,134,25,78,91,60,80,2,0.317,0.304,0.408,0.531,0.939,0.411,6.12
2019,"양의지","NC",99,388,330,120,17,52,58,41,38,2,0.368,0.364,0.446,0.582,1.028,0.448,6.09
2019,"로하스","KT",125,517,466,155,21,60,92,43,102,4,0.385,0.333,0.389,0.541,0.93,0.403,5.34
2019,"박병호","Hero",107,468,379,106,29,80,88,70,99,0,0.297,0.28,0.4,0.562,0.962,0.414,4.45
2019,"페르난데스","두산",125,558,496,172,15,74,85,52,49,1,0.358,0.347,0.409,0.502,0.911,0.403,4.37
2019,"강백호","KT",99,436,380,129,12,67,55,54,75,9,0.398,0.339,0.422,0.505,0.927,0.412,4.28
2019,"박건우","두산",118,496,421,133,10,80,59,57,54,12,0.334,0.316,0.396,0.47,0.866,0.388,4.09
2019,"최형우","KIA",124,513,423,126,16,64,80,76,72,0,0.323,0.298,0.408,0.489,0.897,0.398,3.91
2019,"박민우","NC",105,444,393,133,1,79,35,38,34,17,0.363,0.338,0.4,0.435,0.835,0.38,3.84
2019,"박석민","NC",100,401,329,94,18,47,73,56,61,1,0.3,0.286,0.404,0.508,0.912,0.405,3.83
2019,"이정후","Hero",125,567,516,168,6,79,64,40,38,13,0.34,0.326,0.376,0.452,0.828,0.373,3.78
2019,"러프","삼성",112,479,397,117,18,68,83,69,72,4,0.315,0.295,0.401,0.516,0.917,0.4,3.78
2019,"전준우","롯데",122,536,478,147,21,80,74,43,60,8,0.312,0.308,0.368,0.494,0.862,0.378,3.77
2019,"김현수","LG",123,534,467,151,10,70,78,52,43,3,0.333,0.323,0.391,0.465,0.856,0.376,3.45
2019,"최재훈","한화",115,376,312,93,3,45,29,48,51,3,0.346,0.298,0.406,0.378,0.784,0.37,3.3
2019,"이천웅","LG",121,537,479,152,2,76,46,48,73,17,0.37,0.317,0.385,0.388,0.773,0.358,3.21
2019,"민병헌","롯데",84,360,312,96,8,47,33,40,50,12,0.342,0.308,0.39,0.455,0.845,0.382,3.17
2019,"오재일","두산",110,443,384,112,18,64,82,52,90,2,0.336,0.292,0.377,0.505,0.882,0.387,3.11
2019,"김상수","삼성",118,512,440,125,5,75,36,48,65,21,0.321,0.284,0.37,0.373,0.743,0.346,3.01
2019,"박세혁","두산",120,439,383,105,4,49,55,38,61,7,0.313,0.274,0.343,0.402,0.745,0.339,2.9
2019,"로맥","SK",120,521,448,120,23,74,87,62,102,5,0.295,0.268,0.359,0.489,0.848,0.371,2.84
2019,"박동원","Hero",99,328,290,89,9,48,50,29,52,1,0.348,0.307,0.373,0.459,0.832,0.373,2.83
2019,"김재호","두산",115,421,336,93,4,45,45,60,52,3,0.306,0.277,0.386,0.375,0.761,0.352,2.82
2019,"터커","KIA",80,344,308,98,8,48,45,33,38,0,0.342,0.318,0.387,0.494,0.881,0.39,2.78
2019,"안치홍","KIA",103,406,360,114,5,45,49,40,37,4,0.337,0.317,0.382,0.414,0.796,0.362,2.71
2019,"호잉","한화",122,518,469,134,18,73,72,38,85,22,0.313,0.286,0.342,0.463,0.805,0.351,2.68
2019,"유한준","KT",123,507,453,141,14,57,80,46,57,3,0.329,0.311,0.375,0.444,0.819,0.369,2.64
2019,"김재환*","두산",119,508,438,125,14,69,87,54,102,2,0.333,0.285,0.362,0.443,0.805,0.358,2.5
2019,"황재균","KT",107,440,390,107,15,66,55,45,63,9,0.293,0.274,0.351,0.438,0.789,0.353,2.5
2019,"허경민","두산",115,456,402,120,4,62,47,30,30,9,0.311,0.299,0.366,0.388,0.754,0.347,2.49
2019,"한동민","SK",113,463,396,109,12,51,52,50,92,0,0.332,0.275,0.38,0.417,0.797,0.365,2.46
2019,"서건창","Hero",98,419,366,113,2,59,38,43,42,14,0.339,0.309,0.381,0.396,0.777,0.358,2.39
2019,"이형종","LG",102,411,356,106,12,45,55,36,69,6,0.331,0.298,0.368,0.452,0.82,0.365,2.26
2019,"유강남","LG",113,410,365,95,13,40,44,26,64,0,0.279,0.26,0.325,0.416,0.741,0.329,2.22
2019,"구자욱","삼성",101,442,397,111,12,56,61,33,70,10,0.309,0.28,0.342,0.463,0.805,0.355,2.09
2019,"채은성","LG",111,449,412,132,10,54,62,22,57,1,0.348,0.32,0.363,0.434,0.797,0.357,2.05
2019,"고종욱","SK",121,457,440,147,3,70,51,14,79,26,0.4,0.334,0.354,0.443,0.797,0.356,1.97
2019,"김선빈","KIA",107,403,354,101,3,50,39,40,23,5,0.296,0.285,0.357,0.364,0.721,0.334,1.97
2019,"이재원","SK",122,440,392,99,12,31,72,33,54,1,0.262,0.253,0.32,0.385,0.705,0.317,1.88
2019,"나성범","NC",23,106,93,34,4,19,14,12,26,2,0.476,0.366,0.443,0.645,1.088,0.469,1.8
2019,"모창민","NC",83,320,282,91,8,43,46,25,51,2,0.356,0.323,0.372,0.489,0.861,0.376,1.72
2019,"이창진","KIA",119,422,357,94,5,50,42,52,82,8,0.324,0.263,0.359,0.37,0.729,0.338,1.71
2019,"김혜성","Hero",107,328,292,82,0,52,27,28,64,18,0.355,0.281,0.345,0.377,0.722,0.332,1.68
2019,"김태균","한화",110,440,376,115,5,41,55,52,82,3,0.372,0.306,0.391,0.396,0.787,0.359,1.66
2019,"강민호","삼성",106,374,329,75,13,35,42,31,74,0,0.253,0.228,0.309,0.404,0.713,0.317,1.63
2019,"유민상","KIA",46,149,124,41,3,18,21,23,23,0,0.388,0.331,0.443,0.508,0.951,0.428,1.62
2019,"오지환","LG",123,501,439,104,8,56,44,48,107,19,0.294,0.237,0.319,0.358,0.677,0.311,1.61
2019,"이학주","삼성",99,379,334,87,6,34,30,28,80,15,0.324,0.26,0.334,0.359,0.693,0.322,1.6
2019,"이대호","롯데",122,517,454,129,15,47,86,46,62,0,0.297,0.284,0.358,0.436,0.794,0.354,1.59
2019,"이원석","삼성",89,364,314,77,16,36,62,34,63,2,0.253,0.245,0.329,0.439,0.768,0.341,1.58
2019,"이성열","한화",110,411,359,89,21,54,75,40,100,8,0.281,0.248,0.332,0.474,0.806,0.353,1.55
2019,"손아섭","롯데",115,485,434,126,9,66,58,47,79,12,0.336,0.29,0.36,0.389,0.749,0.343,1.53
2019,"정은원","한화",124,546,491,131,6,73,53,43,85,13,0.308,0.267,0.322,0.379,0.701,0.317,1.37
2019,"노진혁","NC",94,336,298,74,11,46,39,27,66,0,0.281,0.248,0.312,0.426,0.738,0.323,1.23
2019,"김헌곤","삼성",106,440,388,115,5,54,45,34,41,9,0.316,0.296,0.359,0.387,0.746,0.34,1.22
2019,"윌슨","롯데",54,216,186,48,6,17,27,24,49,1,0.318,0.258,0.356,0.425,0.781,0.354,1.19
2019,"박경수","KT",121,433,369,88,9,39,58,51,93,0,0.289,0.238,0.331,0.363,0.694,0.318,1.18
2019,"정의윤","SK",93,361,326,92,10,39,54,28,49,0,0.305,0.282,0.344,0.439,0.783,0.348,1.09
2019,"심우준","KT",122,380,344,94,3,46,27,19,62,17,0.325,0.273,0.322,0.337,0.659,0.305,1.09
2019,"정수빈","두산",104,438,374,92,0,63,33,50,52,22,0.281,0.246,0.34,0.307,0.647,0.311,0.98
2019,"박계범","삼성",39,138,111,31,1,18,16,16,27,3,0.349,0.279,0.376,0.396,0.772,0.356,0.96
2019,"김민성","LG",89,332,296,76,7,40,47,28,60,2,0.301,0.257,0.329,0.368,0.697,0.32,0.96
2019,"권희동","NC",102,384,322,81,5,34,39,48,53,3,0.285,0.252,0.356,0.348,0.704,0.33,0.9
2019,"아수아헤","롯데",48,194,163,41,2,34,21,26,24,4,0.283,0.252,0.356,0.368,0.724,0.338,0.88
2019,"김강민","SK",111,404,370,102,5,48,39,28,87,14,0.346,0.276,0.332,0.362,0.694,0.316,0.86
2019,"이지영","Hero",95,305,283,83,1,40,35,15,24,5,0.317,0.293,0.33,0.329,0.659,0.304,0.78
2019,"김태진","NC",106,336,314,90,5,38,40,15,56,10,0.332,0.287,0.318,0.401,0.719,0.322,0.75
2019,"박찬호","KIA",114,459,426,113,2,50,42,25,73,35,0.315,0.265,0.308,0.329,0.637,0.294,0.73
2019,"장성우","KT",111,362,317,80,4,21,35,33,74,0,0.31,0.252,0.321,0.309,0.63,0.294,0.73
2019,"박해민","삼성",122,501,434,104,5,54,42,50,76,20,0.278,0.24,0.319,0.332,0.651,0.305,0.71
2019,"류지혁","두산",101,266,231,61,0,32,27,22,32,13,0.305,0.264,0.345,0.307,0.652,0.313,0.65
2019,"최주환","두산",70,266,229,62,4,21,40,26,28,0,0.28,0.271,0.335,0.371,0.706,0.319,0.6
2019,"조용호","KT",74,192,169,50,0,12,17,21,26,3,0.35,0.296,0.374,0.349,0.723,0.342,0.59
2019,"오선진","한화",102,380,328,76,3,36,32,35,60,7,0.273,0.232,0.319,0.305,0.624,0.296,0.58
2019,"노수광","SK",101,379,331,87,1,64,26,40,57,25,0.315,0.263,0.346,0.32,0.666,0.316,0.53
2019,"이명기","KIA",80,302,266,75,1,37,21,28,41,4,0.327,0.282,0.357,0.338,0.695,0.326,0.42
2019,"조셉","LG",55,217,197,54,9,17,36,14,46,0,0.313,0.274,0.332,0.426,0.758,0.339,0.41
2019,"김찬형","NC",62,142,130,36,1,16,10,6,21,3,0.321,0.277,0.321,0.362,0.683,0.314,0.4
2019,"한승택","KIA",99,280,245,56,3,22,27,25,77,1,0.317,0.229,0.3,0.31,0.61,0.283,0.4
2019,"김동한","롯데",29,59,56,19,0,9,2,3,9,3,0.404,0.339,0.373,0.411,0.784,0.355,0.38
2019,"강로한","롯데",89,270,254,62,3,32,24,11,89,7,0.362,0.244,0.283,0.382,0.665,0.297,0.38
2019,"김재현","SK",74,46,39,12,0,28,2,4,9,13,0.4,0.308,0.372,0.41,0.782,0.36,0.36
2019,"신본기","롯데",103,348,314,83,1,42,24,20,55,3,0.317,0.264,0.324,0.299,0.623,0.294,0.36
2019,"손시헌","NC",67,149,135,36,2,17,10,5,23,1,0.309,0.267,0.317,0.356,0.673,0.31,0.35
2019,"김민혁","KT",111,456,408,120,0,59,30,27,53,18,0.333,0.294,0.35,0.316,0.666,0.315,0.32
2019,"신범수","KIA",31,53,46,10,2,4,5,6,12,0,0.25,0.217,0.321,0.435,0.756,0.336,0.32
2019,"이명기","NC",39,169,149,45,0,17,9,16,17,6,0.338,0.302,0.367,0.342,0.709,0.334,0.3
2019,"백용환","KIA",16,27,25,7,2,2,5,2,6,0,0.294,0.28,0.333,0.56,0.893,0.382,0.27
2019,"송민섭","KT",90,58,47,15,0,20,3,6,8,0,0.375,0.319,0.421,0.362,0.783,0.378,0.26
2019,"김주찬","KIA",93,346,320,95,3,34,31,17,43,3,0.332,0.297,0.339,0.375,0.714,0.321,0.24
2019,"김회성","한화",41,73,66,17,3,4,13,6,16,2,0.298,0.258,0.319,0.439,0.758,0.336,0.24
2019,"베탄코트","NC",53,224,203,50,8,23,29,18,51,1,0.288,0.246,0.308,0.404,0.712,0.317,0.23
2019,"임병욱","Hero",107,395,359,89,0,38,39,21,104,8,0.349,0.248,0.306,0.323,0.629,0.294,0.19
2019,"김형준","NC",48,108,97,23,2,12,9,7,22,0,0.288,0.237,0.288,0.351,0.639,0.289,0.19
2019,"스몰린스키","NC",37,157,139,32,4,23,24,12,19,3,0.239,0.23,0.312,0.396,0.708,0.32,0.19
2019,"한준수","KIA",1,3,3,2,0,0,0,0,0,0,0.667,0.667,0.667,1.333,2,0.817,0.16
2019,"박승욱","KT",77,197,178,47,2,19,13,12,38,4,0.326,0.264,0.318,0.348,0.666,0.309,0.16
2019,"정훈","롯데",71,162,138,33,2,20,16,17,39,3,0.32,0.239,0.34,0.326,0.666,0.315,0.16
2019,"페게로","LG",32,134,122,33,3,16,20,10,41,2,0.385,0.27,0.336,0.385,0.721,0.329,0.15
2019,"이우성","NC",28,81,71,19,3,12,12,7,18,0,0.308,0.268,0.325,0.437,0.762,0.334,0.14
2019,"김규민","Hero",84,221,197,51,3,32,24,19,59,2,0.35,0.259,0.33,0.355,0.685,0.317,0.13
2019,"이흥련","두산",20,28,28,9,0,1,3,0,6,0,0.409,0.321,0.321,0.393,0.714,0.317,0.11
2019,"강민국","KT",53,88,82,22,0,10,6,6,16,2,0.333,0.268,0.318,0.293,0.611,0.29,0.11
2019,"이원재","NC",82,256,231,61,7,28,34,18,40,1,0.289,0.264,0.316,0.403,0.719,0.32,0.11
2019,"공민규","삼성",21,50,44,11,2,3,5,6,14,0,0.321,0.25,0.34,0.409,0.749,0.34,0.1
2019,"이인혁","NC",6,9,8,2,1,1,1,1,3,0,0.25,0.25,0.333,0.625,0.958,0.403,0.09
2019,"정범모","NC",25,45,40,9,2,4,4,3,15,1,0.304,0.225,0.279,0.4,0.679,0.3,0.09
2019,"임재현","SK",6,3,3,2,0,1,0,0,1,0,1,0.667,0.667,0.667,1.334,0.612,0.08
2019,"박한이","삼성",30,85,74,19,2,6,13,9,17,0,0.304,0.257,0.333,0.378,0.711,0.324,0.08
2019,"최윤석","한화",7,15,12,3,0,3,1,3,4,0,0.375,0.25,0.4,0.25,0.65,0.335,0.08
2019,"신성현","두산",30,52,39,8,1,9,6,10,13,0,0.259,0.205,0.365,0.282,0.647,0.322,0.07
2019,"박정권","SK",10,22,17,4,0,4,3,5,7,0,0.4,0.235,0.409,0.235,0.644,0.339,0.06
2019,"이준수","KT",25,46,36,7,0,3,3,7,11,0,0.28,0.194,0.326,0.222,0.548,0.28,0.06
2019,"김지수","Hero",57,28,26,7,0,3,3,2,7,0,0.368,0.269,0.321,0.346,0.667,0.306,0.05
2019,"송광민","한화",105,422,396,102,7,43,43,17,84,7,0.308,0.258,0.291,0.359,0.65,0.291,0.05
2019,"김태연","한화",7,5,4,1,0,0,0,1,2,0,0.5,0.25,0.4,0.5,0.9,0.396,0.05
2019,"장영석","Hero",107,387,348,87,7,41,58,27,74,0,0.294,0.25,0.313,0.351,0.664,0.304,0.04
2019,"지성준","한화",51,101,96,23,2,7,11,5,19,0,0.28,0.24,0.277,0.365,0.642,0.285,0.04
2019,"김성현","SK",127,426,384,93,1,42,32,31,41,5,0.267,0.242,0.3,0.299,0.599,0.28,0.02
2019,"김성욱","NC",96,265,228,49,6,30,27,26,55,5,0.25,0.215,0.298,0.36,0.658,0.296,0.02
2019,"이인행","KIA",7,18,14,3,0,1,2,2,5,0,0.333,0.214,0.353,0.286,0.639,0.317,0.02
2019,"김민하","한화",57,119,107,28,1,13,13,7,37,5,0.386,0.262,0.322,0.346,0.668,0.308,0.01
2019,"이원석","한화",13,9,6,0,0,3,0,2,5,2,0,0,0.333,0,0.333,0.258,0.01
2019,"정준혁","롯데",3,3,3,1,0,0,1,0,2,0,1,0.333,0.333,0.333,0.666,0.306,0
2019,"송준석","삼성",22,50,46,12,1,6,4,2,11,0,0.314,0.261,0.3,0.391,0.691,0.306,0
2019,"고장혁","KIA",6,8,8,3,0,0,0,0,2,0,0.5,0.375,0.375,0.375,0.75,0.344,-0.01
2019,"유재신","KIA",57,47,41,11,0,15,6,4,11,3,0.355,0.268,0.326,0.366,0.692,0.317,-0.02
2019,"하주석","한화",5,20,19,5,0,3,2,0,4,0,0.333,0.263,0.263,0.368,0.631,0.274,-0.02
2019,"윤수강","NC",2,4,4,1,0,0,0,0,1,0,0.333,0.25,0.25,0.25,0.5,0.23,-0.02
2019,"고승민","롯데",26,83,77,19,0,7,6,4,15,0,0.302,0.247,0.28,0.364,0.644,0.288,-0.02
2019,"김사훈","롯데",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02
2019,"서상우","LG",13,24,21,5,0,2,1,3,8,0,0.385,0.238,0.333,0.286,0.619,0.299,-0.03
2019,"안치영","KT",5,7,6,1,0,1,0,0,2,0,0.25,0.167,0.286,0.167,0.453,0.247,-0.03
2019,"최선호","삼성",7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2019,"김주형","Hero",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2019,"박유연","두산",2,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2019,"채현우","SK",2,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2019,"문경찬(타)","KIA",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2019,"추재현","Hero",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2019,"김재윤(타)","KT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2019,"정성종(타)","롯데",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2019,"이찬건","롯데",1,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,-0.03
2019,"박민석","KT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2019,"김진곤","KT",19,34,30,8,0,4,6,2,8,1,0.364,0.267,0.313,0.333,0.646,0.296,-0.04
2019,"김성민","SK",2,4,4,1,0,0,0,0,3,0,1,0.25,0.25,0.25,0.5,0.23,-0.04
2019,"이범호","KIA",19,31,26,6,1,1,5,3,3,0,0.208,0.231,0.29,0.385,0.675,0.294,-0.04
2019,"황진수","롯데",6,4,3,0,0,1,0,1,2,0,0,0,0.25,0,0.25,0.189,-0.04
2019,"박승규","삼성",3,3,3,1,0,0,0,0,1,0,0.5,0.333,0.333,0.333,0.666,0.306,-0.05
2019,"윌리엄슨","삼성",22,88,80,21,1,9,8,7,29,0,0.392,0.263,0.318,0.35,0.668,0.305,-0.05
2019,"남태혁","SK",8,18,16,4,0,1,1,2,2,0,0.286,0.25,0.333,0.25,0.583,0.288,-0.05
2019,"김응민","삼성",8,13,13,3,0,0,0,0,6,0,0.429,0.231,0.231,0.308,0.539,0.235,-0.05
2019,"김창평","SK",13,41,36,8,0,4,3,3,9,0,0.296,0.222,0.3,0.278,0.578,0.276,-0.05
2019,"이유찬","두산",14,6,6,1,0,2,1,0,0,2,0.167,0.167,0.167,0.167,0.334,0.153,-0.05
2019,"김은성","Hero",5,10,8,1,0,1,0,2,2,0,0.167,0.125,0.3,0.125,0.425,0.243,-0.05
2019,"김창혁","한화",3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.05
2019,"손주인","삼성",15,27,23,5,1,2,4,2,5,0,0.235,0.217,0.28,0.348,0.628,0.285,-0.06
2019,"이대형","KT",18,19,14,2,0,2,4,4,5,0,0.2,0.143,0.316,0.214,0.53,0.272,-0.06
2019,"박준혁","한화",4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06
2019,"김철호","NC",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06
2019,"송승환","두산",2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06
2019,"이현동","삼성",1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06
2019,"최민재","SK",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06
2019,"김종민","한화",10,21,20,4,1,2,1,0,7,0,0.25,0.2,0.2,0.35,0.55,0.235,-0.07
2019,"주효상","Hero",15,24,23,4,0,2,5,1,7,0,0.25,0.174,0.208,0.348,0.556,0.244,-0.07
2019,"이현석","SK",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08
2019,"이성규","삼성",1,3,3,0,0,0,0,0,3,0,NA,0,0,0,0,0,-0.08
2019,"채태인","롯데",59,182,167,42,5,11,29,11,45,0,0.311,0.251,0.302,0.407,0.709,0.311,-0.09
2019,"황윤호","KIA",38,65,60,15,0,4,5,3,7,0,0.278,0.25,0.281,0.317,0.598,0.273,-0.09
2019,"변우혁","한화",29,61,53,12,1,7,2,7,17,0,0.314,0.226,0.328,0.302,0.63,0.303,-0.09
2019,"정병곤","두산",20,31,27,5,0,6,4,2,4,0,0.217,0.185,0.29,0.222,0.512,0.259,-0.09
2019,"윤해진","KIA",2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.09
2019,"강진성","NC",38,99,93,23,2,11,14,3,19,2,0.292,0.247,0.293,0.376,0.669,0.302,-0.1
2019,"박정음","Hero",52,78,64,14,0,12,7,10,26,5,0.368,0.219,0.351,0.281,0.632,0.315,-0.1
2019,"최승민","NC",10,3,3,0,0,1,0,0,1,2,0,0,0,0,0,0,-0.1
2019,"정진기","SK",11,15,14,3,0,1,2,1,2,0,0.25,0.214,0.267,0.214,0.481,0.234,-0.11
2019,"최준우","SK",15,36,33,7,0,3,0,3,3,0,0.233,0.212,0.278,0.273,0.551,0.259,-0.11
2019,"황대인","KIA",12,28,25,5,0,0,0,1,8,0,0.294,0.2,0.286,0.28,0.566,0.271,-0.11
2019,"류형우","LG",10,12,11,2,0,2,1,1,3,0,0.25,0.182,0.25,0.182,0.432,0.216,-0.11
2019,"김태군","NC",8,16,13,1,0,0,0,1,5,0,0.125,0.077,0.25,0.077,0.327,0.206,-0.11
2019,"박지규","LG",3,7,5,0,0,1,0,1,3,0,0,0,0.167,0,0.167,0.126,-0.11
2019,"장진혁","한화",93,277,252,61,1,27,23,17,61,11,0.314,0.242,0.302,0.337,0.639,0.296,-0.12
2019,"신용수","롯데",11,11,11,1,1,4,2,0,2,0,0,0.091,0.091,0.364,0.455,0.177,-0.12
2019,"전준호","LG",8,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.12
2019,"유영준","NC",3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.12
2019,"허일","롯데",64,147,134,34,1,14,15,12,27,2,0.311,0.254,0.32,0.306,0.626,0.295,-0.13
2019,"홍재호","KIA",10,20,19,4,0,2,0,1,5,0,0.286,0.211,0.25,0.211,0.461,0.221,-0.13
2019,"나경민","롯데",42,49,45,9,0,9,7,3,12,2,0.273,0.2,0.265,0.289,0.554,0.265,-0.13
2019,"문상철","KT",21,38,31,6,1,6,4,4,15,1,0.294,0.194,0.289,0.29,0.579,0.273,-0.13
2019,"이창열","한화",11,16,13,2,0,3,1,1,5,0,0.25,0.154,0.267,0.154,0.421,0.227,-0.13
2019,"정현","KT",4,11,10,1,0,0,1,1,3,0,0.143,0.1,0.182,0.1,0.282,0.152,-0.13
2019,"박찬도","삼성",30,34,32,9,0,10,2,2,10,0,0.409,0.281,0.324,0.313,0.637,0.283,-0.14
2019,"정주현","LG",109,372,327,77,2,50,27,28,81,13,0.306,0.235,0.297,0.318,0.615,0.285,-0.14
2019,"이병규","롯데",8,22,19,3,0,1,0,2,7,0,0.25,0.158,0.273,0.263,0.536,0.259,-0.14
2019,"홍창기","LG",10,9,9,1,0,1,0,0,7,0,0.5,0.111,0.111,0.222,0.333,0.136,-0.14
2019,"최정민","KIA",4,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.14
2019,"최승준","SK",10,24,22,5,0,2,0,2,10,0,0.417,0.227,0.292,0.227,0.519,0.254,-0.15
2019,"박한결","한화",6,10,10,2,0,0,0,0,3,0,0.286,0.2,0.2,0.2,0.4,0.184,-0.15
2019,"오선우","KIA",15,34,32,6,1,5,4,1,13,0,0.278,0.188,0.235,0.344,0.579,0.263,-0.15
2019,"박헌욱","NC",6,9,9,1,0,0,1,0,5,0,0.25,0.111,0.111,0.222,0.333,0.136,-0.15
2019,"최영진","삼성",79,250,229,56,5,25,20,12,45,4,0.285,0.245,0.288,0.376,0.664,0.295,-0.16
2019,"이우성","KIA",17,49,44,8,3,6,7,3,15,0,0.192,0.182,0.265,0.409,0.674,0.299,-0.16
2019,"임지열","Hero",11,18,15,2,0,0,3,1,7,0,0.25,0.133,0.235,0.2,0.435,0.218,-0.16
2019,"오영수","NC",3,8,8,1,0,0,0,0,4,0,0.25,0.125,0.125,0.125,0.25,0.115,-0.16
2019,"류승현","KIA",51,145,133,34,0,12,10,9,28,3,0.324,0.256,0.317,0.316,0.633,0.297,-0.17
2019,"김민수","삼성",25,34,32,7,0,4,2,1,10,0,0.304,0.219,0.235,0.25,0.485,0.22,-0.17
2019,"배성근","롯데",33,47,43,9,0,4,2,4,13,1,0.3,0.209,0.277,0.233,0.51,0.247,-0.17
2019,"해즐베이커","KIA",11,46,41,6,2,5,5,4,18,1,0.19,0.146,0.239,0.341,0.58,0.261,-0.17
2019,"김재율","LG",4,9,9,1,0,0,0,0,0,0,0.111,0.111,0.111,0.111,0.222,0.102,-0.17
2019,"오태곤","KT",112,369,331,82,5,60,31,29,72,16,0.301,0.248,0.314,0.344,0.658,0.303,-0.18
2019,"백창수","한화",12,36,33,8,0,2,3,0,13,0,0.4,0.242,0.265,0.303,0.568,0.258,-0.18
2019,"고명성","KT",30,18,16,2,0,4,0,2,7,0,0.222,0.125,0.222,0.125,0.347,0.186,-0.18
2019,"신민재","LG",74,86,74,17,0,24,5,8,15,9,0.283,0.23,0.318,0.27,0.588,0.285,-0.19
2019,"김민식","KIA",53,116,96,16,0,6,14,15,29,2,0.232,0.167,0.293,0.188,0.481,0.251,-0.19
2019,"이성우","LG",45,65,55,9,0,2,6,4,10,0,0.2,0.164,0.258,0.218,0.476,0.236,-0.19
2019,"김도환","삼성",42,58,53,10,1,3,6,2,18,0,0.257,0.189,0.214,0.321,0.535,0.231,-0.2
2019,"김영환","KT",11,13,12,1,0,1,0,1,2,0,0.1,0.083,0.154,0.083,0.237,0.129,-0.2
2019,"박용택","LG",52,191,171,47,1,19,21,18,29,3,0.322,0.275,0.34,0.333,0.673,0.312,-0.22
2019,"정근우","한화",68,232,212,55,2,28,16,13,37,8,0.305,0.259,0.313,0.33,0.643,0.296,-0.22
2019,"김문호","롯데",43,89,86,22,0,5,3,2,23,2,0.349,0.256,0.273,0.326,0.599,0.268,-0.22
2019,"최항","SK",49,138,121,27,0,11,13,13,23,2,0.273,0.223,0.307,0.256,0.563,0.274,-0.22
2019,"나지완","KIA",56,153,129,24,6,12,17,19,37,0,0.205,0.186,0.301,0.364,0.665,0.301,-0.22
2019,"전민수","LG",63,89,83,21,0,8,6,5,17,2,0.318,0.253,0.295,0.313,0.608,0.28,-0.23
2019,"이성곤","삼성",10,22,22,4,0,1,0,0,5,0,0.235,0.182,0.182,0.318,0.5,0.209,-0.23
2019,"박승욱","SK",8,15,13,1,1,3,2,2,5,0,0,0.077,0.2,0.308,0.508,0.231,-0.24
